source,title,chunk_id,source_type,content
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,10,faq,"Use powerful keywords
Want to cheat? Like doing homework, you can use ChatGPT to generate prompts!

What are those parameters, and should I change them?
Most online generators allow you to change a limited set of parameters. Below are some important ones:

What are those parameters, and should I change them?
Image size : The size of the output image. The standard size is 512×512 pixels. Changing it to portrait or landscape size can have a big impact on the image. For example, use portrait size to generate a full-body image.

What are those parameters, and should I change them?
Sampling step s : Use at least 20 steps. Increase if you see a blurry image.

What are those parameters, and should I change them?
CFG scale : Typical value is 7. Increase if you want the image to follow the prompt more.

What are those parameters, and should I change them?
Seed value : -1 generates a random image. Specify a value if you want the same image."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,11,faq,"What are those parameters, and should I change them?
See recommendations for other settings.

How many images should I generate?
You should always generate multiple images when testing a prompt.

How many images should I generate?
I generate 2-4 images at a time when making big changes to the prompt so that I can speed up the search. I would generate 4 at a time when making small changes to increase the chance of seeing something usable.

How many images should I generate?
Some prompt only works half of the time or less. So don’t write off a prompt based on one image.

Common ways to fix defects in images
When you see stunning AI images shared on social media, there’s a good chance they have undergone a series of post-processing steps. We will go over some of them in this section.

Face Restoration
It’s well-known in the AI artist community that Stable Diffusion is not good at generating faces. Very often, the faces generated have artifacts."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,12,faq,"Face Restoration
We often use image AI models that are trained for restoring faces, for example, CodeFormer, which AUTOMATIC1111 GUI has built-in support. See how to turn it on.

Face Restoration
Do you know there’s an update to v1.4 and v1.5 models to fix eyes? Check out how to install a VAE.

Fixing small artifacts with inpainting
It is difficult to get the image you want on the first try. A better approach is to generate an image with good composition. Then repair the defects with inpainting.

Fixing small artifacts with inpainting
Below is an example of an image before and after inpainting. Using the original prompt for inpainting works 90% of the time.

Fixing small artifacts with inpainting
There are other techniques to fix things. Read more about fixing common issues.

What are custom models?
The official models released by Stability AI and their partners are called base models. Some examples of base models are Stable Diffusion 1.4, 1.5, 2.0, and 2.1."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,13,faq,"What are custom models?
Custom models are trained from the base models. Currently, most of the models are trained from v1.4 or v1.5. They are trained with additional data for generating images of particular styles or objects.

What are custom models?
Only the sky is the limit when it comes to custom models. It can be anime style, Disney style, or the style of another AI. You name it.

What are custom models?
Below is a comparison of 5 different models.

What are custom models?
It is also easy to merge two models to create a style in between.

Which model should I use?
Stick with the base models if you are starting out. There are pretty to learn and play with to keep you busy for months.

Which model should I use?
The three main versions of Stable Diffusion are v1, v2, and Stable Diffusion XL (SDXL)."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,14,faq,"Which model should I use?
You may think you should start with the newer v2 models. People are still trying to figure out how to use the v2 models. Images from v2 are not necessarily better than v1’s.

Which model should I use?
There were series of SDXL models released: SDXL beta, SDXL 0.9, and the latest SDXL 1.0.

Which model should I use?
I recommend using the v1.5 and SDXL 1.0 models if you are new to Stable Diffusion.

How to train a new model?
An advantage of using Stable Diffusion is that you have total control of the model. You can create your own model with a unique style if you want. Two main ways to train models: (1) Dreambooth and (2) embedding.

How to train a new model?
Dreambooth is considered more powerful because it fine-tunes the weight of the whole model. Embeddings leave the model untouched but find keywords to describe the new subject or style.

How to train a new model?
You can experiment with the Colab notebook in the dreambooth article."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,15,faq,"How to train a new model?
You can experiment with the Colab notebook in the dreambooth article.

Negative prompts
You put what you want to see in the prompt. You put what you don’t want to see in the negative prompt. Not all Stable Diffusion services support negative prompts. But it is valuable for v1 models and a must for v2 models. It doesn’t hurt for a beginner to use a universal negative prompt. Read more about negative prompts:

How to make large prints with Stable Diffusion?
Stable Diffusion’s native resolution is 512×512 pixels for v1 models. You should NOT generate images with width and height that deviates too much from 512 pixels. Use the following size settings to generate the initial image.

How to make large prints with Stable Diffusion?
Landscape image: Set the height to 512 pixels. Set the width to higher, e.g. 768 pixels (2:3 aspect ratio)"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,16,faq,"How to make large prints with Stable Diffusion?
Portrait image: Set the width to 512 pixels. Set the height to higher, e.g. 768 pixels (3:2 aspect ratio)

How to make large prints with Stable Diffusion?
If you set the initial width and height too high, you will see duplicate subjects.

How to make large prints with Stable Diffusion?
The next step is to upscale the image. The free AUTOMATIC1111 GUI comes with some popular AI upscalers.

How to make large prints with Stable Diffusion?
Read this tutorial for a beginner’s guide to AI upscalers.

How to make large prints with Stable Diffusion?
Read this tutorial for more advanced usage.

How to control image composition?
Stable Diffusion technology is rapidly improving. There are a few ways."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,17,faq,"Image-to-image
You can ask Stable Diffusion to roughly follow an input image when generating a new one. It’s called image-to-image. Below is an example of using an input image of an eagle to generate a dragon. The composition of the output image follows the input.

ControlNet
ControlNet similarly uses an input image to direct the output. But it can extract specific information, for example, human poses. Below is an example of using ControlNet to copy a human pose from the input image.

ControlNet
In addition to human poses, ControlNet can extract other information, such as outlines.

Regional prompting
You can specify prompts for certain parts of images using an extension called Regional Prompter. This technique is very helpful for drawing objects only in certain parts of the image.

Regional prompting
Below is an example of placing a wolf at the bottom left corner and skulls at the bottom right corner.

Regional prompting
Read the Regional Prompter tutorial to learn more to use it."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,18,faq,"Regional prompting
Read the Regional Prompter tutorial to learn more to use it.

Depth-to-image
Depth-to-image is another way to control composition through an input image. It can detect the foreground and the background of the input image. The output image will follow the same foreground and background. Below is an example.

Realistic people
You can use Stable Diffusion to generate photo-style realistic people. Let’s see some samples.

Realistic people
It comes down to using the right prompt and special model trained to produce photo-style realistic humans. Learn more in the tutorial for generating realistic people.

Animals
Animals are popular subjects among Stable Diffusion users.

Animals
Read the tutorial for generating animals to learn how to."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,19,faq,"Animals
Read the tutorial for generating animals to learn how to.

What is unstable diffusion?
Unstable Diffusion is a company that develops Stable Diffusion models for AI porn. They made headlines when their Kickstarter fundraising campaign got shut down. So far, they have not released any models publicly.

What is unstable diffusion?
The company is not related to Stability AI, the company that released Stable Diffusion AI.

Next Step
So, you have completed the first tutorial of the Beginner’s Guide!

Next Step
Check out the Stable Diffusion Course for a step-by-step guided course.

Next Step
This is part 1 of the beginner’s guide series. Read part 2: Prompt building. Read part 3: Inpainting. Read part 4: Models.

By Andrew
Andrew is an experienced software engineer with a specialization in Machine Learning and Artificial Intelligence. He is passionate about programming, art, and education. He has a doctorate degree in engineering."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,20,faq,"63 comments
Hruday Nandan Tudu says: January 5, 2025 at 10:18 am I want to create AI generated poster ad. for that I need to add the product picture in the ad. I want to use stable diffusion to integrate a exact copy of an object in the ai generated image. How do I do that? Please help me. Reply Andrew says: January 5, 2025 at 3:46 pm This quick tutorial may help: https://stable-diffusion-art.com/change-background/ More details in my course. Reply

63 comments
I want to create AI generated poster ad. for that I need to add the product picture in the ad. I want to use stable diffusion to integrate a exact copy of an object in the ai generated image. How do I do that? Please help me.

63 comments
Andrew says: January 5, 2025 at 3:46 pm This quick tutorial may help: https://stable-diffusion-art.com/change-background/ More details in my course. Reply

63 comments
This quick tutorial may help: https://stable-diffusion-art.com/change-background/"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,21,faq,"63 comments
This quick tutorial may help: https://stable-diffusion-art.com/change-background/

63 comments
Mar says: December 20, 2024 at 8:49 pm Hello, I encountered an error when running it. This is the error: ImportError: cannot import name ‘computed_field’ from ‘pydantic’ (/usr/local/lib/python3.10/dist-packages/pydantic/__init__.cpython-310-x86_64-linux-gnu.so) how do I get around this? Thank you Reply Andrew says: December 24, 2024 at 7:24 am Follow the link in the post or quick start guide to get the new notebook. Reply

63 comments
Hello, I encountered an error when running it. This is the error:

63 comments
ImportError: cannot import name ‘computed_field’ from ‘pydantic’ (/usr/local/lib/python3.10/dist-packages/pydantic/__init__.cpython-310-x86_64-linux-gnu.so)

63 comments
how do I get around this? Thank you

63 comments
Andrew says: December 24, 2024 at 7:24 am Follow the link in the post or quick start guide to get the new notebook. Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,22,faq,"63 comments
Follow the link in the post or quick start guide to get the new notebook.

63 comments
sal says: December 19, 2024 at 4:10 pm Hello, it gives me this error, what’s wrong? ImportError: cannot import name ‘computed_field’ from ‘pydantic’ (/usr/local/lib/python3.10/dist-packages/pydantic/__init__.cpython-310-x86_64-linux-gnu.so) Reply Andrew says: December 19, 2024 at 8:19 pm fixed. Reply John says: December 20, 2024 at 9:51 pm hello, it’s still not working for me. I still have the same problem Reply Mar says: December 20, 2024 at 10:08 pm It’s working now, thank you Reply

63 comments
Hello, it gives me this error, what’s wrong?

63 comments
ImportError: cannot import name ‘computed_field’ from ‘pydantic’ (/usr/local/lib/python3.10/dist-packages/pydantic/__init__.cpython-310-x86_64-linux-gnu.so)"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,23,faq,"63 comments
Andrew says: December 19, 2024 at 8:19 pm fixed. Reply John says: December 20, 2024 at 9:51 pm hello, it’s still not working for me. I still have the same problem Reply Mar says: December 20, 2024 at 10:08 pm It’s working now, thank you Reply

63 comments
John says: December 20, 2024 at 9:51 pm hello, it’s still not working for me. I still have the same problem Reply

63 comments
hello, it’s still not working for me. I still have the same problem

63 comments
Mar says: December 20, 2024 at 10:08 pm It’s working now, thank you Reply

63 comments
Jesmar says: December 7, 2024 at 9:02 pm Hello, it’s not working and I get an error when running it Reply Zandebar says: December 12, 2024 at 7:47 am Please explain what you are doing and how you are doing it, saying it’s not working doesn’t help. Reply

63 comments
Hello, it’s not working and I get an error when running it"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,24,faq,"63 comments
Hello, it’s not working and I get an error when running it

63 comments
Zandebar says: December 12, 2024 at 7:47 am Please explain what you are doing and how you are doing it, saying it’s not working doesn’t help. Reply

63 comments
Please explain what you are doing and how you are doing it, saying it’s not working doesn’t help."
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,25,faq,"63 comments
Joseph says: October 3, 2024 at 9:06 am Hi, is there any way to fix the Openpose editor? Reply Andrew says: October 4, 2024 at 6:40 am This one should be working https://github.com/huchenlei/sd-webui-openpose-editor Reply Joseph says: October 23, 2024 at 9:53 am i pasted the url from github under “Install extensions from URL” text bar, but it’s still not working. Am I doing it right or there’s another way? Reply Andrew says: October 24, 2024 at 7:01 am I updated the checkbox to openpose_editor. You can use the checkbox to load it. You can only see the butttons after using openpose controlnet to preview the preprocessor. Reply Joseph says: December 7, 2024 at 9:14 pm May I ask how do I do this?

63 comments
Hi, is there any way to fix the Openpose editor?"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,26,faq,"63 comments
Hi, is there any way to fix the Openpose editor?

63 comments
Andrew says: October 4, 2024 at 6:40 am This one should be working https://github.com/huchenlei/sd-webui-openpose-editor Reply Joseph says: October 23, 2024 at 9:53 am i pasted the url from github under “Install extensions from URL” text bar, but it’s still not working. Am I doing it right or there’s another way? Reply Andrew says: October 24, 2024 at 7:01 am I updated the checkbox to openpose_editor. You can use the checkbox to load it. You can only see the butttons after using openpose controlnet to preview the preprocessor. Reply Joseph says: December 7, 2024 at 9:14 pm May I ask how do I do this?

63 comments
This one should be working https://github.com/huchenlei/sd-webui-openpose-editor"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,27,faq,"63 comments
This one should be working https://github.com/huchenlei/sd-webui-openpose-editor

63 comments
Joseph says: October 23, 2024 at 9:53 am i pasted the url from github under “Install extensions from URL” text bar, but it’s still not working. Am I doing it right or there’s another way? Reply Andrew says: October 24, 2024 at 7:01 am I updated the checkbox to openpose_editor. You can use the checkbox to load it. You can only see the butttons after using openpose controlnet to preview the preprocessor. Reply Joseph says: December 7, 2024 at 9:14 pm May I ask how do I do this?

63 comments
i pasted the url from github under “Install extensions from URL” text bar, but it’s still not working. Am I doing it right or there’s another way?"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,28,faq,"63 comments
Andrew says: October 24, 2024 at 7:01 am I updated the checkbox to openpose_editor. You can use the checkbox to load it. You can only see the butttons after using openpose controlnet to preview the preprocessor. Reply Joseph says: December 7, 2024 at 9:14 pm May I ask how do I do this?

63 comments
I updated the checkbox to openpose_editor. You can use the checkbox to load it. You can only see the butttons after using openpose controlnet to preview the preprocessor.

63 comments
Joseph says: December 7, 2024 at 9:14 pm May I ask how do I do this?

63 comments
Ed Mellnik says: September 22, 2024 at 9:55 pm 512 x 512 seens pretty limited. Most useful images I work with have an aspect ratio of 16 x 9 and a resolution of 1920 x 1080. ??? Reply Andrew says: September 25, 2024 at 6:46 am SDXL and Flux has native resolution of 1024×1024. You can first generate an image with 1344 x 768, and upscale it to higher resolution if needed. Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,29,faq,"63 comments
512 x 512 seens pretty limited. Most useful images I work with have an aspect ratio of 16 x 9 and a resolution of 1920 x 1080. ???

63 comments
Andrew says: September 25, 2024 at 6:46 am SDXL and Flux has native resolution of 1024×1024. You can first generate an image with 1344 x 768, and upscale it to higher resolution if needed. Reply

63 comments
SDXL and Flux has native resolution of 1024×1024. You can first generate an image with 1344 x 768, and upscale it to higher resolution if needed.

63 comments
Anon Johnson says: May 18, 2024 at 4:50 am Are there any guides to using Open Stable Diffusion on Android? This thing doesn’t seem to have any user manual at all. This is taking a long time to figure out. ^_^ Reply Andrew says: May 19, 2024 at 8:04 am Sorry I dont. Reply

63 comments
Are there any guides to using Open Stable Diffusion on Android? This thing doesn’t seem to have any user manual at all. This is taking a long time to figure out. ^_^"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,30,faq,"63 comments
Andrew says: May 19, 2024 at 8:04 am Sorry I dont. Reply

63 comments
Best AI Design Tools says: March 28, 2024 at 11:38 am This blog provides an insightful and straightforward exploration into the intriguing world of stable diffusion art. From breaking down the concept to offering a comprehensive guide on the process, this post is packed with invaluable information on this unique artistic technique. The inclusion of step-by-step advice and illustrative examples enriches the reader’s understanding. Fantastic article – please continue to share more like this Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,31,faq,"63 comments
This blog provides an insightful and straightforward exploration into the intriguing world of stable diffusion art. From breaking down the concept to offering a comprehensive guide on the process, this post is packed with invaluable information on this unique artistic technique. The inclusion of step-by-step advice and illustrative examples enriches the reader’s understanding. Fantastic article – please continue to share more like this"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,32,faq,63 comments
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,33,faq,"james Trumper says: March 17, 2024 at 11:32 pm Before today I never heard of Stable Diffusion Art or prompts or models or well frankly none of this. I had no clue it existed. I mean I knew there was some kinda AI software or program that could generate images and what not but thought that to be reserved for the tech companies and engineers that created it, not for the general public for free. Thanks to this article for true beginners like myself I now not only found out about it but learned and understood what it was all about, how to begin using and creating AI art by myself and “I plan to take over the world!” as the brain would say. Thanks so much for the hard work you put into this article for all of us. I’ll see ya on the other side Reply Andrew says: March 18, 2024 at 5:25 pm You are welcome! Leave a message if you have any questions"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,34,faq,". Reply Joseph says: August 19, 2024 at 10:37 am Hi! Is there any way to restore openpose editor extension? It seems to be not working Reply Todd says: March 28, 2025 at 4:19 pm Hi Andrew, I’ve just started with SD and I have to say, your guides have been so helpful and easy to understand. I really appreciate your work. Thank you. Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,35,faq,"63 comments
Before today I never heard of Stable Diffusion Art or prompts or models or well frankly none of this. I had no clue it existed. I mean I knew there was some kinda AI software or program that could generate images and what not but thought that to be reserved for the tech companies and engineers that created it, not for the general public for free. Thanks to this article for true beginners like myself I now not only found out about it but learned and understood what it was all about, how to begin using and creating AI art by myself and “I plan to take over the world!” as the brain would say. Thanks so much for the hard work you put into this article for all of us. I’ll see ya on the other side"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,36,faq,"63 comments
Andrew says: March 18, 2024 at 5:25 pm You are welcome! Leave a message if you have any questions. Reply Joseph says: August 19, 2024 at 10:37 am Hi! Is there any way to restore openpose editor extension? It seems to be not working Reply Todd says: March 28, 2025 at 4:19 pm Hi Andrew, I’ve just started with SD and I have to say, your guides have been so helpful and easy to understand. I really appreciate your work. Thank you. Reply

63 comments
You are welcome! Leave a message if you have any questions.

63 comments
Joseph says: August 19, 2024 at 10:37 am Hi! Is there any way to restore openpose editor extension? It seems to be not working Reply

63 comments
Hi! Is there any way to restore openpose editor extension? It seems to be not working

63 comments
Todd says: March 28, 2025 at 4:19 pm Hi Andrew, I’ve just started with SD and I have to say, your guides have been so helpful and easy to understand. I really appreciate your work. Thank you. Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,37,faq,"63 comments
Hi Andrew, I’ve just started with SD and I have to say, your guides have been so helpful and easy to understand. I really appreciate your work. Thank you.

63 comments
ducpham says: January 30, 2024 at 4:59 am Nice tutorial for beginners Reply

63 comments
I. Leremord says: January 19, 2024 at 8:11 am Your site is a goldmine : thank you so much. Reply

63 comments
Your site is a goldmine : thank you so much.

63 comments
Havanyani says: January 8, 2024 at 7:18 am Nice, gentle introduction. Thanks Reply

63 comments
Nice, gentle introduction. Thanks

63 comments
Ivan says: January 3, 2024 at 9:43 am Nice tutorial for beginners, but as I can see – you have to have a good nVidia video card on the board. So, I’ve decided to make Simple Stable Diffusion Cloud with API here https://stdiff.io. Only starting tbh, so would be gratful if you leave some feedback here, thank you! Reply"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,38,faq,"63 comments
Nice tutorial for beginners, but as I can see – you have to have a good nVidia video card on the board. So, I’ve decided to make Simple Stable Diffusion Cloud with API here https://stdiff.io. Only starting tbh, so would be gratful if you leave some feedback here, thank you!

63 comments
Frazer says: December 11, 2023 at 10:36 am Cheers, very helpful guide for a noob, I didn’t realise what prompts were, so was just typing in paragraphs. Such a boomer 🙂 Reply

63 comments
Cheers, very helpful guide for a noob, I didn’t realise what prompts were, so was just typing in paragraphs. Such a boomer 🙂

63 comments
Ovni says: November 26, 2023 at 5:47 pm Alienigena fumando en su platillo volante pintura digital, hiperrealista, fantasía, surrealista Reply

63 comments
Alienigena fumando en su platillo volante pintura digital, hiperrealista, fantasía, surrealista"
https://stable-diffusion-art.com/beginners-guide/,How to use Stable Diffusion - Stable Diffusion Art,39,faq,"63 comments
Jo says: November 25, 2023 at 12:28 pm What’s the “free online generator above”? I do not see any generator or place to write prompts, on this page. Was it removed? Reply Andrew says: November 25, 2023 at 5:01 pm Yes it was removed. Please go to the free generator page. The first one is similar to what I had. Reply

63 comments
What’s the “free online generator above”? I do not see any generator or place to write prompts, on this page. Was it removed?

63 comments
Andrew says: November 25, 2023 at 5:01 pm Yes it was removed. Please go to the free generator page. The first one is similar to what I had. Reply

63 comments
Yes it was removed. Please go to the free generator page. The first one is similar to what I had."
